,id,down_time,up_time,action_time,event_id,cursor_position,word_count,total_duration,Input,"Move From [0, 158] To [234, 392]","Move From [0, 1] To [590, 591]","Move From [0, 75] To [1, 76]","Move From [1041, 1121] To [1496, 1576]","Move From [1061, 1126] To [1306, 1371]","Move From [114, 140] To [272, 298]","Move From [1144, 1147] To [1142, 1145]","Move From [13, 65] To [9, 61]","Move From [1306, 1371] To [1061, 1126]","Move From [134, 169] To [122, 157]","Move From [1361, 1362] To [1358, 1359]","Move From [1386, 1450] To [1445, 1509]","Move From [140, 272] To [299, 431]","Move From [1455, 1557] To [1323, 1425]","Move From [164, 165] To [153, 154]","Move From [1651, 1769] To [1565, 1683]","Move From [1766, 1968] To [1861, 2063]","Move From [186, 187] To [184, 185]","Move From [1861, 2063] To [1766, 1968]","Move From [2091, 2179] To [252, 340]","Move From [213, 302] To [902, 991]","Move From [218, 220] To [206, 208]","Move From [2268, 2275] To [2247, 2254]","Move From [274, 314] To [299, 339]","Move From [284, 292] To [282, 290]","Move From [287, 289] To [285, 287]","Move From [289, 355] To [562, 628]","Move From [382, 437] To [458, 513]","Move From [408, 414] To [390, 396]","Move From [442, 524] To [296, 378]","Move From [460, 461] To [465, 466]","Move From [460, 465] To [925, 930]","Move From [51, 86] To [109, 144]","Move From [565, 743] To [669, 847]","Move From [61, 136] To [0, 75]","Move From [623, 632] To [624, 633]","Move From [624, 625] To [845, 846]","Move From [669, 847] To [565, 743]","Move From [747, 960] To [1041, 1254]","Move From [75, 134] To [304, 363]","Move From [810, 906] To [816, 912]","Move From [905, 1314] To [907, 1316]","Move From [923, 1077] To [340, 494]","Move From [944, 1102] To [1050, 1208]","Move From [999, 1000] To [1000, 1001]",Nonproduction,Paste,Remove/Cut,Replace,down_event,up_event,text_change
2308,efb39280,3095093198,3095411314,86.25704989154013,3688,2426,405,318116,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,452,0,499,499,3331
2309,f009c177,4346478806,4346779023,70.16055153073148,4279,3258,521,300217,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,427,1,596,596,4119
2310,f01e26bb,7986620642,7987242656,78.9257708412638,7881,3332,569,622014,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,0,484,0,680,680,4300
2311,f0209f34,595324079,595537191,100.00563115908024,2131,1947,370,213112,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,60,0,377,377,2067
2312,f04670f7,5287309938,5287806537,84.67161125319693,5865,4584,818,496599,4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,238,0,848,848,5059
2313,f08f6465,1421375808,1421578596,132.36814621409923,1532,1482,204,202788,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,0,205,205,1506
2314,f0c5c4f2,3022955580,3023239850,79.2500696961249,3587,1914,328,284270,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,667,0,426,426,3248
2315,f0da0629,2493605160,2494119892,120.99952985425482,4254,3476,600,514732,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,275,5,666,666,4153
2316,f0fb2654,2026188334,2026526788,116.54752066115702,2904,2101,378,338454,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,363,0,521,521,2851
2317,f16080ce,4041344712,4041687179,85.16960954986322,4021,1743,212,342467,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,630,1,1671,1671,3858
2318,f1731319,2497764174,2498227346,106.35407577497129,4355,2920,475,463172,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,323,4,560,560,3592
2319,f17fa30e,4352985498,4353425728,102.09415584415585,4312,2782,443,440230,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,534,3,537,537,3930
2320,f185661d,2147818656,2148246082,134.36843759823955,3181,2354,396,427426,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,341,5,495,495,3098
2321,f19fb786,1986641253,1987134785,142.10538439389578,3473,2890,504,493532,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,246,0,543,543,3382
2322,f1d5d6b9,1647804012,1647968044,98.63619963920625,1663,1424,247,164032,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,103,0,264,264,1630
2323,f1f4cc46,1165995848,1166181286,103.07837687604224,1799,1235,230,185438,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,125,0,243,243,1485
2324,f2021d46,2317932853,2318311803,126.23251165889407,3002,2359,401,378950,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,286,0,460,460,2933
2325,f202bb11,5811139114,5811536894,61.11230603779382,6509,4477,692,397780,5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,623,11,872,872,6328
2326,f209bec2,2130088866,2130303374,88.16605014385533,2433,2159,325,214508,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,105,0,338,338,2364
2327,f212d295,4594159178,4594548399,81.64904552129222,4767,1809,305,389221,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,1039,0,477,477,3888
2328,f22ce81b,3922359882,3922763994,88.79630850362558,4551,3166,590,404112,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,586,0,705,705,4441
2329,f2399f11,1561686921,1562048005,127.27670074021854,2837,1917,331,361084,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,151,0,348,348,2219
2330,f2597afd,1112508770,1112697792,66.16100805040251,2857,2016,344,189022,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,148,0,364,364,2309
2331,f26e1dd2,264124201,264206044,63.98983580922596,1279,1127,212,81843,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,63,0,225,225,1253
2332,f27ece1e,3080498808,3080640989,69.32276938078986,2051,1203,213,142181,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,315,0,306,306,1846
2333,f28baf86,1330449083,1330704635,75.76400830121554,3373,2782,528,255552,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,241,0,568,568,3270
2334,f28f6017,1303039865,1303344615,105.44982698961938,2890,2479,462,304750,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,161,1,498,498,2828
2335,f292a107,3530829411,3531390034,121.13720829732065,4628,2467,443,560623,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1066,0,624,624,4520
2336,f29f284a,1966248866,1966397575,108.38848396501457,1372,1147,208,148709,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,76,0,234,234,1299
2337,f2c4d0bb,2287147051,2287443664,99.50117410265011,2981,1968,412,296613,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,223,0,579,579,2839
2338,f2c7963f,520732542,520951912,96.04640980735552,2284,2058,361,219370,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,80,1,370,370,2232
2339,f30d37f9,417230832,417385023,106.11906400550585,1453,1160,200,154191,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,122,0,221,221,1404
2340,f31cd643,3113699276,3114205176,108.84251290877796,4648,4105,746,505900,4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,214,2,780,780,4546
2341,f359fc4a,3880490493,3881164024,156.38054330160205,4307,3214,514,673531,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,487,0,594,594,4188
2342,f3778d8e,4342597266,4343114764,99.25163022631376,5214,2791,502,517498,3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,787,0,625,625,4365
2343,f38fcfd4,1480139940,1480345319,133.62329212752115,1537,1350,230,205379,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,86,0,296,296,1521
2344,f3ad364f,5558367373,5558909934,91.52513495276654,5928,4684,808,542561,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,430,6,909,909,5785
2345,f3b6b53e,4876545040,4877246494,124.99180327868852,5612,4109,719,701454,4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,474,2,836,836,5073
2346,f3e08757,2651815708,2652247392,100.34495583449558,4302,3441,597,431684,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,398,0,670,670,4237
2347,f3e59808,536543388,536712730,91.68489442338928,1847,1511,270,169342,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,143,0,288,288,1786
2348,f3f9174e,1305163818,1305260433,81.1890756302521,1190,1059,164,96615,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,44,0,251,251,1147
2349,f3fb665a,2028978717,2029157884,67.05351796407186,2672,1955,321,179167,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,289,0,375,375,2535
2350,f3fcf7ad,990983247,991249580,125.80680207841284,2117,1975,341,266333,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,59,0,356,356,2091
2351,f4080033,2128914422,2129155965,82.72020547945205,2920,1909,444,241543,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,189,0,505,505,2816
2352,f413c831,1996363847,1996485203,92.6381679389313,1310,1106,201,121356,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,76,0,212,212,1256
2353,f418ed5f,4874101525,4874780852,97.28297293426894,6983,5715,1080,679327,6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,344,5,1161,1161,6840
2354,f422aeed,614765053,614926994,79.26627508565835,2043,1460,260,161941,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,274,0,306,306,2008
2355,f42b441c,956482716,956712219,113.33481481481482,2025,1535,282,229503,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,181,0,314,314,1897
2356,f42b9e9f,3369035732,3369541150,124.15082289363792,4071,2892,521,505418,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,516,0,600,600,3906
2357,f439e38d,3465754957,3466117440,76.97664047568486,4709,2966,523,362483,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2,702,5,710,710,4529
2358,f43db247,1471359819,1471657960,118.97086991221069,2506,2050,359,298141,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,185,0,490,490,2432
2359,f44c5550,7341282662,7341953322,82.66485886848268,8113,3082,500,670660,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,1872,0,920,920,7579
2360,f44f11f1,2672701950,2673077588,77.69141675284385,4835,2920,509,375638,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,736,0,641,641,4392
2361,f462f23c,1579104774,1579285642,80.81680071492404,2238,1863,331,180868,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,166,0,358,358,2195
2362,f495bc5e,2318118683,2318465958,94.57380174291939,3672,3030,506,347275,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,245,2,551,551,3579
2363,f5003d20,930377848,930534725,83.1797454931071,1886,1541,268,156877,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,85,0,283,283,1790
2364,f518aa1d,2771325788,2771728494,114.99314677327241,3502,2660,576,402706,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,147,0,678,678,3360
2365,f55c1c6b,1657006883,1657127260,61.01216421692853,1973,1276,211,120377,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,133,1,227,227,1544
2366,f564c467,1075556399,1075707247,112.99475655430712,1335,1104,201,150848,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,89,0,208,208,1282
2367,f56f5478,3067838548,3067900609,38.93412797992472,1594,1228,226,62061,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,131,1,239,239,1501
2368,f57d7159,3387958126,3388301811,64.25219667227519,5349,3784,635,343685,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,533,2,761,761,4861
2369,f58a6673,17972807866,17973534941,114.1225867210799,6371,2911,466,727075,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1410,9,793,793,6264
2370,f599185c,3472238368,3472521200,72.85729005667181,3882,1217,211,282832,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,1197,0,488,488,3754
2371,f5a49c19,4137496640,4137864022,88.27054300816916,4162,1461,290,367382,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,1273,0,555,555,4007
2372,f5ae59e6,2092057909,2092292552,107.04516423357664,2192,2596,451,234643,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,168,1,256,256,2094
2373,f5b04434,2201243050,2201475693,96.49232683533803,2411,1415,242,232643,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,412,0,295,295,2230
2374,f5d14e2c,1451570332,1451748489,107.12988574864703,1663,1265,215,178157,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,147,0,249,249,1579
2375,f5d8ccf9,2356063563,2356448768,151.95463510848126,2535,2150,378,385205,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,141,0,401,401,2432
2376,f605d266,901240859,901447299,118.64367816091954,1740,1498,232,206440,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,59,0,420,420,1616
2377,f606143f,4602228501,4602829338,111.59676820208024,5384,1686,349,600837,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,1265,0,571,571,4669
2378,f62fd7f3,4678325838,4678739528,88.35753951302863,4682,3397,583,413690,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,589,2,697,697,4589
2379,f646700f,3674994750,3675286731,59.03376465830974,4946,1714,297,291981,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,1,329,7,419,419,2611
2380,f64b2e1f,2593427247,2593789166,126.45667365478687,2862,2299,361,361919,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,131,1,393,393,2562
2381,f64d14ff,3371334072,3371716697,95.13301839880657,4022,2984,529,382625,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,360,0,606,606,3907
2382,f65551e4,2639629559,2639874829,80.70746956235604,3039,2558,445,245270,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,215,0,489,489,2997
2383,f65da054,1360675581,1360834046,82.61991657977059,1918,1335,209,158465,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,232,0,258,258,1799
2384,f686be9a,4403977066,4404391001,77.24108975555141,5359,3125,528,413935,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,656,0,632,632,4437
2385,f68fab1a,1057774467,1057958114,101.23869900771776,1814,1600,291,183647,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,44,2,296,296,1696
2386,f69a7e8b,2161678087,2161938899,78.58150045194336,3319,2022,330,260812,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,564,0,404,404,3174
2387,f6ba36c4,7212567491,7213305525,95.71184022824536,7711,4321,762,738034,6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,1458,1,1127,1127,7500
2388,f737aea7,3463783870,3464175188,107.38693743139407,3644,1808,230,391318,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,746,0,1192,1192,3320
2389,f73a3078,583210185,583378598,82.92122107336287,2031,1683,275,168413,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,208,0,293,293,1998
2390,f748f79f,3992344162,3993021342,134.86954789882495,5021,2846,514,677180,4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,772,1,717,717,4852
2391,f7551231,628770124,629025760,126.05325443786982,2028,1599,265,255636,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,209,0,319,319,2013
2392,f772262b,1677620445,1677818762,85.70311149524633,2314,1165,207,198317,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1,168,0,422,422,2057
2393,f79335cf,2728469639,2728776936,109.24173480270174,2813,2194,406,307297,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,4,175,1,451,451,2679
2394,f7a8641b,2453366663,2453560961,69.91651673263765,2779,2227,405,194298,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,99,0,426,426,2421
2395,f7cf9bbf,3174323573,3174587528,86.34445534838076,3057,1440,223,263955,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,669,1,390,390,2871
2396,f802dd9a,1505595858,1505711665,73.43500317057705,1577,1472,257,115807,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,279,279,1542
